,id,SubhaloGalaxyRad,SubhaloRad200,SubhaloMass200,SubhaloPosX,SubhaloPosY,SubhaloPosZ,SubhaloVelX,SubhaloVelY,SubhaloVelZ,SubhaloMassGasTotal,SubhaloMassDMTotal,SubhaloMassStellarTotal,SubhaloMassTotal,SubhaloHalfmassRadStellarTotal,SubhaloVelDisp3D_Stellar_Total_MW,SubhaloVelDisp3D_Gas_Total_MW,SubhaloVelDisp3D_DM_Total_MW,SubhaloVelDisp3D_Stellar_Re_Total_MW,SubhaloMassStellar15Rvir,SubhaloHalfmassRadStellar15Rvir,SubhaloVelDisp3D_Stellar_15Rvir_MW,SubhaloVelDisp3D_Stellar_Re_15Rvir_MW,SubhaloMassStellar30kpc,SubhaloHalfmassRadStellar30kpc,SubhaloVelDisp3D_Stellar_30kpc_MW,SubhaloVelDisp3D_Stellar_Re_30kpc_MW,SubhaloMassStellar10kpc,SubhaloHalfmassRadStellar10kpc,SubhaloVelDisp3D_Stellar_10kpc_MW
510,399679,32.463210296630855,216.4214,235.64325,60121.0064916292,8244.62252573934,39455.24099131662,-67.32445852691443,-219.4760872970546,-324.8472931264275,14.129202842712402,252.69614484512863,6.34394,273.16928746903,8.549380402026372,220.08942542787895,184.98921537976292,241.64482861413822,231.51083755121297,5.308839,5.6743752380799535,228.2806120680385,228.04186389907184,5.215856,5.456912581001935,228.7703366622557,227.6058871854723,3.4068816,2.4467392358088764,232.2591676007919
511,399844,35.13251953125,234.2168,298.6796,14710.164136927104,19306.352989721177,33929.793107731115,9.013541532622412,-13.728694168949893,-100.15656456717079,7.9442338943481445,327.8345967815917,5.569379,341.3482095287841,6.160967473089397,246.41902342516448,188.62103032084346,277.1653708126185,251.96640961825287,4.92142,4.813088426141777,250.41743285643034,249.50851502447287,4.7738104,4.560156357586075,251.12136038426974,248.9469291378788,3.4648633,2.664063947256738,252.8914359552953
512,399969,34.63867721557617,230.92451,286.26114,8873.355372318412,2012.2841477131553,21136.309699661302,87.53305315855448,259.1749977455452,73.35139604094509,10.972387313842773,282.9997625992644,9.489272,303.4614220307219,4.343732378660014,261.42454278610387,191.71045103584788,258.048357018548,275.5633889445489,8.747778,3.498203059426013,265.7958434359639,276.482774411485,8.575719,3.3452830772529745,266.5939526788522,276.9016786324432,6.310507,1.9927964383494923,273.18324681008966
513,400089,32.4211784362793,216.14119,234.72218,45986.74263656378,6696.255988881132,1525.410231062259,-158.99541538146175,-124.02104550123988,96.76471842588073,14.071475982666016,255.85446747497042,6.2903967,276.2163401480051,3.518353550224336,238.51903166843022,192.39399235101646,247.59086082371095,256.07484628549633,5.8463936,3.05138037772989,241.80372999505775,256.23935643754487,5.800164,3.003170809280143,242.02453834509046,256.2321481892028,4.660017,2.100069487186921,249.93481707110456
514,400266,34.10412139892578,227.36081,273.17572,50054.327737079635,36422.96695653021,28244.847329227403,39.64052321591872,-157.8985918395399,-130.82875936361066,7.041101455688477,276.1891712519619,9.237169,292.46744197339746,5.690218062011014,248.62301261859685,165.67421878052153,259.71664390177256,263.5172654418719,8.742406,5.206692797440818,251.68408504157813,263.6213698070363,8.6260195,5.094291193094579,252.32302402390965,263.52478572168843,6.211206,2.9924603965486507,262.1108171642356
515,400426,35.35169677734375,235.67798,304.29617,60804.246723319215,12193.148343183033,66000.8344541565,2.982618280633209,51.63108920213081,-30.667668839780507,7.141452312469482,321.9522398425475,9.085818,338.17951044572743,5.58145971839878,262.5225598390925,178.46261270897307,278.7951137217281,278.031244256887,8.413275,4.855458575440761,266.5463517970875,277.36688349422917,8.210556,4.641293578685534,267.92422128227037,277.17961324152435,6.025993,2.941838635638717,276.5180245915053
516,400547,32.38647766113281,215.90985,233.9745,43985.85515704641,42916.2187341834,27448.621916688062,97.42746230427215,127.95013025146845,160.91914944559852,20.087263107299805,173.02572491540454,4.323453,197.43644097222827,6.2451734119594455,204.99474615687535,160.40045271741008,221.88160083339903,196.5479625343635,4.176647,5.8731148756202245,206.28214304824286,195.71746724989606,4.1534405,5.814876690751275,206.46290035335429,195.61669413492916,2.9562175,3.102362440837599,204.39774253223067
517,400694,31.167645263671872,207.7843,208.53429,28591.094475159236,54718.858880101616,46302.18798273089,-221.1529484627944,-293.1989688211892,44.29732512826479,8.815079689025879,215.21387765588426,2.6927307,226.72168801011705,1.7981836285445205,202.382049687828,147.57932760910623,225.90948666253536,203.29143341588437,2.5193503,1.614931387745693,203.8494732175769,203.4614221092987,2.5131915,1.6096437427101355,203.90980785274547,203.39554451151466,2.239391,1.3816416436306571,205.42739380504304
518,400846,34.217072296142575,228.11382,275.9193,49165.559665574445,18739.90137455877,40724.5377089661,46.88779898669847,-157.09225866078233,13.960579225589512,15.180364608764648,261.53105567536477,5.1734476,281.88486789307717,3.86662264858707,216.31724423395008,169.20053729653992,257.71045403281084,213.54984144995882,4.8743773,3.560532194699449,216.7081978280023,213.08207375828184,4.8290553,3.5112206662173753,216.34250423103705,212.98512690897462,4.100008,2.7754031399653014,216.41297494148475
519,401062,28.90949478149414,192.72997,166.41896,33576.80718150678,68326.19659120489,4778.477615939075,-228.25344188248292,44.869334777573364,-207.0391053999607,6.375114917755127,175.83216783492617,4.776739,186.9840218731647,4.650323136617593,204.06466790946328,141.96911086709517,214.10636325804057,219.07340678300676,4.452759,4.056685499467752,207.94077039543618,219.20295632461475,4.452759,4.056685499467752,207.94077039543618,219.20295632461475,3.357867,2.5006025237249485,216.5361572775319
520,401192,32.46170196533203,216.41135,235.60089,8762.389709843992,34992.895777032165,61864.16723169807,351.8720720577898,189.30557685424137,-228.58473904014835,9.1165771484375,214.7113368052259,7.9869623,231.8148762720838,7.32044291726813,231.04153882073155,160.74671758376337,243.64525924701445,234.51975195245902,7.4881377,6.714923116493209,234.39899800884686,233.22529450983149,7.415546,6.630103615442062,234.85505590281244,233.021170411083,5.0409503,3.9041214499587857,237.65279424987853
521,401328,28.748377990722656,191.65585,163.63966,58401.35690875764,29272.22606398043,948.2584499559658,54.0774807179048,87.28723057880889,372.0338628464156,8.158026695251465,153.66222936186844,4.5755067,166.3957627442842,5.945295741915399,196.81008172361578,182.38865355157134,212.9005705967962,188.60224504779785,4.103052,4.696096066329866,197.68515433384852,187.9329111746874,4.103052,4.696096066329866,197.68515433384852,187.9329111746874,2.775553,2.397437936886667,191.33335334087337
522,401535,31.441859436035156,209.6124,214.08046,44868.733614056575,22231.12429697303,42938.266984909045,-104.20901961839355,-126.12904631803012,82.4366654910919,12.770052909851074,241.25550409105634,4.2137413,258.2392983033976,6.669725490803728,194.2364291135068,158.93811098823542,237.08663323541063,192.1467827721058,3.1948085,2.9334083858565987,189.96556128738993,192.18448270433123,3.1503305,2.827287722159643,189.7296976482141,192.00408858553266,2.3716493,1.5974243006507893,190.97287362554434
523,401670,32.988301849365236,219.92201,247.25215,25504.417241531988,59816.51674465891,54660.87059200638,-18.283503043144467,-295.598845511767,-302.2674214743254,9.909300804138184,256.70130442150236,7.884932,274.49553726680875,6.27050585708789,244.4694688596536,164.6094483990817,255.98100008170576,240.92742585144583,7.5058455,5.871467573305222,246.28067215571366,240.03023774399622,7.4545207,5.816724421031666,246.46538970184014,239.9030123021789,5.4969053,3.8764806297177574,245.8858088022001
524,401859,33.95145263671875,226.34302,269.5822,63862.259042838064,18213.23189518133,3593.5169568115557,134.53369364541675,225.3242780814367,180.71872879454457,10.045676231384277,289.84169955294595,6.598909,306.48628468554483,3.969660021688197,240.44162661069936,172.78363140145515,263.60702622840256,253.8093225068711,6.0766907,3.386255891708553,244.1215794089485,254.79347258837223,5.9808164,3.2863653834423427,244.19425645270505,255.01882224605592,4.670202,2.2001911685226636,247.2208881673897
525,402017,31.264846801757812,208.43231,210.49072,21939.677694212678,25515.323586552746,41409.47720306516,10.421430809104026,254.23572091464752,-138.22897892231106,21.125045776367188,183.9056837747282,6.54366,211.57438971497479,5.844738957516841,217.66978013312,149.5385447300423,226.44988314947292,219.01706307209378,6.08518,5.102960509320776,219.73811382962438,218.1168252015129,6.0644927,5.070035606194157,219.85004873447653,218.07369168838122,4.47032,2.80321087330606,221.66123890033643
526,402118,31.175798034667967,207.83865,208.71228,17872.90833795319,15675.43134822093,9832.795616666437,-179.9691089741928,-120.97190994735107,-53.666114373090544,14.089519500732422,239.59873712163238,6.9570613,260.64531791310577,5.904245751295474,235.9221336392519,169.0885603627473,231.51388296051311,253.0297157150369,6.1850886,4.655788344715983,242.24277280498856,254.2520085293395,6.1435046,4.591886510273306,242.45278789641554,254.20784740861464,4.3411207,2.369912715128041,250.45872996171497
527,402293,25.57532958984375,170.5022,115.22797,28775.45714518544,56264.93120219684,39745.06469867704,-24.920598222746477,-136.2669051154336,182.11557391482492,14.97648811340332,154.69713994667492,4.1323752,173.80600330040417,7.193907383598889,187.8433957814544,143.76190616862692,191.73409436629265,192.17845071755502,3.8537915,6.4291107367500215,189.84155944524875,191.50827104483798,3.8537915,6.4291107367500215,189.84155944524875,191.50827104483798,2.5433376,3.1041008926880607,193.16481274265234
528,402483,34.730980682373044,231.53987,288.54187,53135.62307086142,72332.71990034044,44429.90916103142,-33.645327330857434,-191.31690916027983,-486.51786687580324,11.816831588745117,291.47672682762317,5.9962435,309.28980189323596,4.71989590206263,230.91299875227688,153.49029752925307,262.3970623356321,237.00374537738944,5.356759,3.559115740302388,234.15959021891425,234.91089630726376,5.2137265,3.3291224628920197,234.60768678309577,234.0555220108121,3.9367337,1.9389145926044398,237.44583044119898
529,402635,32.973140716552734,219.82094,246.92291,21194.47659259633,53563.593113753894,54733.25970290732,-184.33942213741526,-322.5565468649737,-178.76382084174406,11.824714660644531,249.62528656857046,7.8617277,269.31172894375356,4.632491594511915,234.131076052074,151.80243193932924,244.35884908473759,251.73008765747707,6.918123,3.5604677425680165,237.7885709701361,252.95925658161505,6.82825,3.4754890851688436,238.17978940144704,253.126668098272,5.2795234,2.2113482596441782,246.41311410018992
530,402769,29.453963470458984,196.35976,175.98732,2341.745326180597,10651.277320601173,28249.95456887729,-107.54752617274839,483.7764409087198,273.1684387737918,3.988112211227417,179.1153673159879,4.6352906,187.7387701499265,5.646177562985328,190.005251430957,137.91109806505142,213.8172465452584,187.2655954175589,4.4294505,5.298190016733155,191.7585132573836,186.27544526238324,4.4294505,5.298190016733155,191.7585132573836,186.27544526238324,3.48085,3.8014848736250877,193.32567096728607
531,402979,33.736823272705074,224.91216,264.4981,71297.40489052846,56630.110103236024,51900.64958860955,-1.4791303508967144,76.59882009064786,435.6374818644671,12.86164379119873,263.0336224843754,9.994865,285.8901316930546,8.790678129556007,250.29597156237475,226.36865887811385,259.7593402977411,260.2503911925366,8.280589,6.0306671925477655,256.70087105498993,258.0361748673448,8.042819,5.711977626071431,257.078104703136,257.56749635910626,5.311419,2.7958730769209534,260.85864886798635
532,403110,34.114061737060545,227.42708,273.4316,72286.88463775085,69522.24900607984,9472.009903402277,190.79562907456136,-34.9644982884127,47.4229559213094,13.709281921386719,259.75497317198165,8.728863,282.19311785581954,5.145922213059325,238.13772413510327,182.91322496344944,254.49741100622094,260.43938263707054,7.816021,4.153492295350434,244.34596546188638,262.9678969207099,7.6524835,3.99132121800399,245.28961906796363,263.37066757807503,5.7860866,2.395922968844944,253.81355194731393
533,403261,31.308020782470702,208.72014,211.34198,69825.5682205469,4910.332734476981,55235.709658049636,15.016012963605066,-128.5924368319247,-237.59798229731106,22.142276763916016,210.56562757444271,7.3659663,240.07387065839657,6.535660804505659,229.0988936093098,163.55623728895856,237.70101271650367,238.52024651934855,6.640839,5.4795255509543415,233.63567197654228,238.58542205671145,6.609821,5.4374929974558235,233.75462119140647,238.58118949171674,4.5885525,2.868869574296127,238.89008702715384
534,403388,35.547411346435545,236.98274,309.3696,24888.04822959057,10137.390195926295,12202.266148720482,-486.574076695621,-251.1600513528148,-86.47092387676155,6.91342830657959,284.61102788200907,6.2342196,297.7586757396751,3.9878061418920487,237.12959517421905,162.10576819015455,265.86317313619,250.51213751080522,5.6637807,3.251522718866294,239.25678368888157,250.28087544989899,5.5471997,3.1203429072209943,240.07345187305268,250.42697549155525,4.389867,2.122544202946415,246.6656873094962
535,403506,35.55585479736328,237.03903,309.6004,28649.100541327254,73977.96602440404,28739.64675107838,-47.20027855175414,54.98039445683235,146.92718224288748,3.954972505569458,254.50559525207655,5.657972,264.1185396166243,5.694115330440627,209.6102536688483,175.93360164063063,273.485999505645,215.14252940189286,5.203458,4.6675741195777585,209.1074371274607,213.8688781048896,5.1246147,4.50660490956243,209.61210711105494,213.62208159689422,3.6333504,2.2654154043020274,216.09480760017337
536,403624,30.052120971679685,200.34747,186.9368,60377.79438107174,798.642912310215,39218.929640427035,-584.9391060080007,192.9184734822169,-245.37949216447856,15.034889221191406,179.64925377302532,6.2178755,200.90201847486858,5.616592943728511,216.94562125637995,176.85164664752676,219.89632620169127,222.32208926256513,5.5961633,4.596821974527539,219.29527683468064,222.76629844106355,5.595083,4.595285547204621,219.2995501074023,222.76753096236172,4.035135,2.6979662058184433,223.1622425297649
537,403787,33.98440933227539,226.56273,270.32938,7992.356168617442,54784.82362962376,72460.54360108769,258.11823222434293,-117.98732781452368,-251.08288800121437,7.322545528411865,277.0390416442725,8.892041,293.25362837904424,6.845036236684058,245.81026288754188,150.87942542899245,259.4449787646837,261.51224620715885,7.7544684,5.387372353687622,252.77731879611065,263.2390586383668,7.5666347,5.1786006330299434,253.14804144825862,263.52775212521414,5.3801646,3.0717741812598978,258.0522142120783
538,403910,33.04175033569336,220.27834,248.45387,19307.877808227622,5796.674225356197,42538.16312529248,-59.916527571167826,76.16077668482814,-148.87160161945064,9.891751289367676,268.7941360179783,7.5672073,286.25309464377176,5.931579775153484,231.7980595388235,152.3854957434576,248.24855786643957,249.24554107678236,6.741562,4.857352553017675,238.00154125288861,250.4505579179072,6.6333246,4.721120908392677,238.7221063081347,250.4277805066294,4.8304434,2.828619330759291,245.64667882330096
539,404093,31.893191528320312,212.62128,223.42857,58330.90651265839,22752.626858549873,19092.68032281841,311.26617151645985,-58.16408983302101,-60.563330063403534,22.463218688964844,208.40328630858178,4.546698,235.41320309096093,2.4298450207082345,219.79040006486838,151.75817266903317,222.62714809928863,219.71897057720633,4.2672086,2.2182060220169824,218.7000610212038,218.55368977745118,4.254938,2.209037549647176,218.83518455623818,218.51399066698235,3.929236,1.9936952364931229,221.82748320061611
540,404216,33.046069335937496,220.30713,248.53154,19244.250895477056,65487.991182779726,74060.95163181373,-114.10287423042962,278.402311791949,102.18953376013255,10.99692440032959,231.65363705312535,9.146862,251.79742348348424,7.312563476832275,237.33541767071893,158.1472693115749,254.81195070564368,239.45791275866725,8.700103,6.629688992133251,238.9252512984232,239.0411634455459,8.59096,6.4672367125504895,239.2825877521113,238.8973406068108,5.391945,2.652536659376124,240.3176606590838
541,404319,32.22226181030273,214.81508,230.42549,3810.137866065996,3790.261011385798,36900.46331062519,7.295521708782383,258.2117384518743,9.769473350422944,9.179471015930176,263.0417116731184,7.111422,279.33260475096876,6.310353996175029,228.53197094137295,147.60939129663709,240.4467329516378,238.40143511779823,6.7242713,5.705036861026272,231.42629937682813,237.82506247941785,6.6743126,5.631559597324054,231.82720176985652,237.78787587464095,4.612356,3.098385182629002,239.46147024778594
542,404501,33.045796966552736,220.30531,248.54912,47194.26011269477,65348.51363908251,22351.351095354086,178.20838867462217,156.85267346704057,407.6561099415985,11.03773307800293,263.7004749813758,7.206303,281.94451117903816,3.1008322449761625,257.22108859760874,143.67510309808807,256.5902348172819,263.8592660620518,6.673409,2.4922385671609146,261.9910882521488,264.1463531842184,6.5947094,2.417843079517928,262.5229665977614,264.30401909948324,4.939089,1.4834901717108817,267.8821480411913
543,404644,33.68407287597656,224.56049,263.25076,20126.984509166257,23098.637510668254,41089.01969785952,47.71980326556495,160.47570084628805,-90.56323220892142,13.422006607055664,246.64745396255668,9.015681,269.08514183639704,5.290067865434171,261.65450876206125,198.68527002791922,260.11418347605087,268.65546388795093,8.584957,4.828053853986692,264.19880672267305,268.08092263703907,8.515718,4.7586827490019425,264.5470320426859,267.9594081522855,6.3612185,2.9805758264178515,269.6543314753589
544,404769,30.60785751342773,204.05238,197.5018,57806.40468399523,32998.84331666339,24214.00118868061,78.96660766772868,-88.72785234419881,-17.589191116297236,8.548933982849121,204.96335879562463,8.945422,222.45771495102014,6.785879949440704,244.08807168293276,177.94592118476083,238.7676842065333,239.83141128065049,8.487108,6.313540439639539,246.44475523067905,239.15697868833982,8.474008,6.301661299824629,246.4715439894818,239.12223085859316,5.8900456,3.9082569473628115,244.76025136045965
545,404888,33.79516754150391,225.30112,265.84296,53484.941601291444,37408.385112287746,26501.136905332274,61.80432659317182,-88.27380793193214,-65.59790131388588,19.325653076171875,248.8219290115321,6.6415706,274.7891526557887,4.0607132052837,240.9728917775518,224.77677291716103,261.0054545479414,242.03913035231784,5.9599657,3.1785315268981127,241.34445134276285,241.13484283460164,5.8433914,3.047368571049006,241.38904188973302,240.96319733524192,4.5112524,1.9291071557177366,242.20581978178598
546,405000,30.904586791992188,206.03058,203.29134,73723.01407988038,54646.845624049245,53136.50326773469,-57.35534952182887,-51.400150450427645,311.68743339215274,9.687414169311523,192.79317433179378,6.9844155,209.46500403226375,8.902045605405158,222.08407684770745,187.4347656132423,239.38204791965504,214.84840271599828,6.219732,7.017865667135365,222.85294939094453,212.80617594224807,6.1570306,6.866299416964941,222.7494611680536,212.69967960963473,3.6948836,2.6170338187090656,215.7474204707166
547,405133,34.65813674926758,231.05424,286.7295,66523.18673774178,51269.622097086954,25729.784496411477,84.22892252662649,41.682557825585775,194.54911539484863,9.973261833190918,309.24007973293624,4.563514,323.77685579876265,3.68634396433801,219.37845814600882,175.70948431433573,264.8288605059536,225.14013562682132,4.1047864,3.02173003943709,223.19901629722807,224.95862693522292,4.047206,2.94564460684071,223.10484664026694,224.9211696583497,3.3419867,2.166520409195513,224.2952273374992
548,405295,30.282875061035156,201.88583,191.27948,16415.247823181428,53582.7280343218,65491.17109760297,103.3546666540215,178.7664545478192,24.0200595810274,10.598799705505371,215.28465805738543,5.754423,231.6378809043703,6.088572949517925,219.54287838387393,141.42866268227462,223.28082685524618,218.80201571845694,5.422538,5.492323203004937,221.27518380619748,218.21248092370175,5.417763,5.486745341378689,221.29304724046065,218.1986828991588,3.8247116,3.0735397467707233,222.36146309431115
549,405460,31.68544235229492,211.23628,219.09654,15836.415077314128,68795.01967856116,4246.00144568551,524.6043301627159,80.10710017018451,-236.7293430712871,9.588685035705566,237.813048706617,10.257388,257.65912185725176,6.801529775488056,250.69169755128414,165.69632859874818,236.38908159596613,274.1317620584557,9.275027,5.68896392084729,256.8654197358463,275.57423373506816,9.189059,5.600575549736553,257.4587851456238,275.73988609605505,6.2177954,2.9237019181821053,270.0319854570121
550,405568,33.68806457519531,224.5871,263.33487,69328.17950113962,25084.011015513446,12973.415261553848,311.8573384691689,184.79464762020365,537.6068062640046,10.31706714630127,279.6852175118236,6.0472174,296.0495020272045,5.211600020737768,236.53113076819758,188.12740277336027,256.4855875811922,239.63260744357774,5.2407236,3.6592442716037534,240.49150599544194,240.56378049018485,5.1302476,3.499730447282909,240.72895881966937,240.76070651061568,3.7654772,1.902951420178121,239.00308314790914
551,405745,30.293939208984373,201.9596,191.49182,74413.81375492897,54784.78567931486,43111.479090646615,462.593772902079,308.9608416173349,70.16511574092799,7.380822658538818,201.92283497685264,4.006898,213.31055556172203,2.636337874102934,226.02408307745137,171.58152183688955,226.93703855007143,237.85577558206498,3.557418,2.071065429475559,232.6711956267127,237.01441019755967,3.5534935,2.0674138029400138,232.71895962897287,237.04956051961454,2.9731572,1.5729184804838223,236.69386724683596
552,405882,26.508606719970704,176.72404,128.29227,26475.974904239116,37745.72132292065,43291.579503053974,-757.5440002885368,-22.74224826183108,65.32924144516701,7.721292972564697,145.47091461099657,3.0912323,156.28343988336596,2.390681654412378,193.35446075085986,138.47389374058508,193.19699968493538,191.1207108882565,2.8634408,2.041315931518726,197.07395204862698,190.50264845591462,2.8634408,2.041315931518726,197.07395204862698,190.50264845591462,2.3472517,1.4943765812378829,196.92008508446068
553,406136,33.768839263916014,225.1256,265.21982,20781.937199642725,46342.48304844344,67853.61824156369,-478.8634116659653,231.14968528731606,-22.802727496019408,19.26604461669922,214.97322429078025,2.1362975,236.3755663718502,5.5301938441911265,260.02786807754404,212.574396259781,300.1470374274625,166.70907894107313,1.6866765,3.475452393746979,185.59588704745008,162.6905896894993,1.6533351,3.3746875507013803,180.55723392482204,162.4375243188039,1.3112237,2.35197064462905,171.10995061291194
554,406256,32.60950927734375,217.39673,238.82114,36966.635238764764,38110.001758897386,74040.74540722418,157.6800533418328,-183.3492841284898,-187.59790365580585,20.608278274536133,251.73504810760195,4.888588,277.2319143337983,19.06483062100493,196.3710928752524,134.94328213954185,229.67862500946896,202.6274755297956,3.3333912,7.303670924553307,202.43772922288304,179.018382956253,3.1763225,6.2548773156166115,202.76935774583865,176.46299272189341,1.8456113,2.2950220161650856,186.95199964838957
555,406380,33.32909317016601,222.19395,255.00464,18822.376491096362,9330.18186955852,28542.044098356302,-499.6203522318727,293.80257952489353,-158.50339907200996,5.468081951141357,209.66166073241342,5.9685864,221.09832912840952,4.765389432972303,224.58100115498002,156.47077132853434,233.65695797075182,229.4886424199279,5.5548344,4.049136292422755,227.12324504893698,228.17550626446442,5.4908075,3.9501080268877167,227.69820557656573,227.93721931499664,4.145558,2.3030051090216968,233.4723922816933
556,406495,33.54158020019531,223.61053,259.91595,547.346315563352,5484.873960560605,29172.92406674679,19.38744176542462,309.0814178654197,200.15020310722446,9.564845085144043,302.8718658950161,4.9685516,317.4052626159023,2.0311825395767737,240.632776752702,145.68187929755166,255.79290132061283,243.71517258166975,4.4368815,1.6513601411840078,246.8586236538025,243.70330148008293,4.3740797,1.6154937597088643,247.2140979244457,243.6100820464924,3.7334278,1.296522508158636,246.98957357394292
557,406698,29.740038299560545,198.26692,181.1715,30770.346843034637,62192.70261315085,32245.972636120416,-24.651284726400178,-307.6021410845867,16.905906851817754,4.706925868988037,158.7442621896529,6.5934725,170.04466053941485,6.070471584876388,228.153981570383,176.35120808656075,226.11945172208843,221.39902618610503,6.4314904,5.811252483436073,229.47572353064626,220.78953955961668,6.4314904,5.811252483436073,229.47572353064626,220.78953955961668,4.505449,3.1146602457610406,227.40027651260712
558,406878,33.06217803955078,220.41452,248.91864,27805.638525327664,74161.63697401652,66778.06836397381,-40.4526867908462,-138.99231689348412,303.6485111530394,13.903891563415527,223.05179597354666,3.9137359,240.86942340350882,3.0602320700385044,224.87090896945617,199.8378213776926,264.06371194364056,202.70117012992952,3.3837755,2.2156155282199825,202.85197459300574,202.08355559832935,3.3544025,2.174780607218081,201.90594001301463,202.0807443217496,2.72696,1.5910844627737621,204.41971017836332
559,407020,26.900690460205077,179.33794,134.0738,9061.218107245473,8503.543635301954,12156.241006126873,172.5672470659432,169.31307433328118,180.2954866492902,4.396162033081055,157.65373843223836,4.375285,166.42518561394002,3.2818302302131186,214.99026324758708,132.73270258062996,212.47943898986588,224.27233485927417,4.0558896,2.828617769159889,219.42247488148462,223.0509742161919,4.0558896,2.828617769159889,219.42247488148462,223.0509742161919,3.372691,2.055443949131119,225.35133609371155
560,407204,34.54549942016602,230.30333,283.92783,63738.765209424906,28472.31595717688,22332.92650511162,105.42756767782194,-172.99733057054956,-18.672488388082584,10.001128196716309,271.53131525888807,8.407675,289.9401182450331,5.419285205816122,250.19297783909641,172.26260731031542,265.8321415654996,261.63596264563364,7.816238,4.695326050076602,253.42338460209623,261.7489201503101,7.692312,4.550087510136665,253.78589154759007,261.76628491493574,5.6217256,2.6097602956364128,260.1778160424727
561,407320,30.649452209472656,204.32968,198.31374,45719.437356172966,73453.24187506957,6020.678804538481,-123.04670225413973,41.73585591657591,-201.1960228190088,14.647555351257324,155.57431135099307,3.1188543,173.3407209865369,3.747871692783036,176.29831670441396,157.57630160499485,210.92095081427655,171.08822804532733,3.0495906,3.5241486084332436,175.96724965567992,170.6452986764697,3.045856,3.511648763254829,175.99213176332876,170.61972408510152,2.1540904,1.6759773492873293,175.00207668563365
562,407472,34.269605255126955,228.46404,277.2046,17022.35206031896,50427.183541946026,63770.56897742394,-289.3567760071925,219.1652417634284,-263.7908142791721,12.50721549987793,280.7747301206453,6.4755917,299.75753728006913,6.576017834954482,232.82205611572775,172.85474464066888,260.8759879966529,234.69370417027827,5.8169503,5.183897315714044,234.49442584533918,233.47186054996615,5.6623807,4.891793253782556,234.08941326950088,232.93432073647807,3.889342,2.211697519207844,236.11847108251044
563,407606,26.381389617919922,175.87593,126.45569,59901.62498848095,3352.5734439997814,57192.45106429648,-16.25489836102126,-138.36705283969673,-295.49745629064864,17.473979949951172,125.79699643944817,3.0138788,146.28485521172598,2.66301282974596,190.24927855834537,135.93076446844148,200.69742307490858,191.64922755599156,2.90942,2.521628506235386,189.76412592419337,191.87964751988497,2.90942,2.521628506235386,189.76412592419337,191.87964751988497,2.6559038,2.209175702026127,190.75860735238254
564,407822,30.01395263671875,200.09302,186.22307,5893.7425537976205,66815.31074412455,70211.22810435655,215.1374095863227,-222.11057945369123,-11.17137392289076,19.020151138305664,159.93792310354058,4.148522,183.10659614202325,7.1523659022043455,200.15561006136343,173.51483261903115,225.48334225667972,189.03986756139224,3.9170754,6.4510427544360605,200.99229643048574,187.4522418113199,3.9167745,6.450914390790571,200.99475618811078,187.4537002026212,2.5179172,2.81256522458571,193.6782480578782
565,407926,32.25225677490234,215.01505,231.07274,68330.29348076758,59649.05435412392,50107.8365028373,268.6473269604777,-31.14106928915578,536.6133803185415,15.195185661315918,228.79714227825644,6.4369063,250.4292342773104,8.466355258124016,226.78128200099073,197.89291204932465,261.16272725301235,218.93923522033384,5.5857954,6.1732048770717896,223.4147090790246,217.3885851597429,5.4491854,5.8600977672791155,223.3045093232728,217.1205161175676,3.4725716,2.582716728041866,219.5035831025689
566,408076,31.9365234375,212.91016,224.37146,62470.088575580914,7261.942626076416,37960.15992771679,-70.92356689117287,-249.6191882917797,-303.93153208209895,14.829188346862793,140.1532841610725,3.1811225,158.1635950493629,8.880444611495296,178.00907079579753,168.83914626230384,209.75160959776073,165.67201128000264,3.0394547,8.394284741637877,175.37689547588457,164.60165949775487,3.0249674,8.348888111193883,175.40254062943964,164.5188254797304,1.7606585,4.285681594594088,167.89472580099942
567,408224,34.51352233886718,230.09015,283.13083,7711.1499342751695,9981.585108167379,39266.26454332065,-165.88344701845114,111.22827897058741,-423.6793319693623,6.696169853210449,311.2608601957948,5.6820054,323.6390354544313,5.3433107252107455,231.5360739980079,149.28120537589083,258.59471959371433,232.82537739699416,4.826104,3.549351353461648,238.08699237240467,231.96864975203647,4.6872425,3.341120581389089,237.39633687304467,232.05716268775757,3.5054975,1.9367319789647173,234.08631109079926
568,408393,34.555712127685545,230.37141,284.23093,52919.76537250337,5894.824137775345,61895.06866289257,-52.333509104068675,-26.095739447842888,-140.0113459453432,5.265101909637451,293.9631412175002,9.196478,308.4247210171523,8.037294083999754,239.65236989299498,170.00634511700767,256.45671412463525,260.69971190509017,7.7521505,5.973194262385437,248.63423681595359,261.8346881620248,7.5172644,5.671206484704442,249.77748501122636,261.9012783043598,5.1644955,3.1812914420604104,258.66812582649504
569,408497,34.48785552978516,229.91904,282.54132,18473.62873810203,24692.367024565643,11034.870097209026,-200.0605318994839,-104.75600267970766,-5.51242192586948,8.009810447692871,304.4745364147213,4.086041,316.5703878360775,4.747012308211463,219.8239885881507,175.20659417192758,255.7302007146818,228.04752074335718,3.6082058,3.0380457589089516,224.68983205448464,220.7002835582167,3.5196855,2.7911521015241636,225.41822264450158,218.91387950939816,2.6130211,1.3900422081957646,230.83679230492277
