,id,SubhaloGalaxyRad,SubhaloRad200,SubhaloMass200,SubhaloPosX,SubhaloPosY,SubhaloPosZ,SubhaloVelX,SubhaloVelY,SubhaloVelZ,SubhaloMassGasTotal,SubhaloMassDMTotal,SubhaloMassStellarTotal,SubhaloMassTotal,SubhaloHalfmassRadStellarTotal,SubhaloHalfmassRad_xyTotal,SubhaloHalfmassRad_xzTotal,SubhaloHalfmassRad_yzTotal,SubhaloVelDispReProjectedStellarTotal,SubhaloVelDisp3D_Stellar_Re_Total,SubhaloVelDisp3D_Stellar_Total,SubhaloVelDisp3D_Gas_Total,SubhaloVelDisp3D_DM_Total
2196,514475,20.905510711669923,139.37007,62.926987,41893.7405888881,70699.21582034972,16534.26512693316,87.52282993352414,-32.0218415326,119.844721090201,5.832724571228027,55.322972961912406,1.7561163,62.911813804159415,2.8765939615678504,2.5487041366037526,1.7238849853790907,2.120964109121521,81.29999889992378,150.06014823298992,158.9835028174716,153.6128496089381,201.61061366982491
2197,514500,19.800052642822266,132.00035,53.46836,19230.02586609714,12715.76363931035,68637.688562881,69.294474481573,66.40751161682599,75.85911494989939,6.01509428024292,52.80925756002777,1.6002277,60.42457955385559,2.242987961779077,1.7791289664093102,1.3134031971945002,1.943086474039389,77.9535166829417,140.57966357751562,151.32410285856602,160.87143559733713,195.32987111886507
2198,514538,21.714706420898438,144.76471,70.51786,74004.8097034402,30285.369920828096,11571.21769987173,277.23801787729434,-678.1331801532815,168.1057907486283,1.7769957780838013,65.64022762930175,1.8651453,69.28236873304625,1.9309380445969804,1.3639328057016997,1.3856781896076524,1.6522820589178533,89.8353416830022,158.1805993509077,165.65808014911147,191.35988591684972,216.7368811881852
2199,514587,19.552693176269532,130.35129,51.48092,55234.2317951626,15674.18277770771,16147.010725713015,184.57276454521963,20.63686378729744,143.70926816979662,7.2315144538879395,47.65037743918488,0.9842542,55.86614607445786,2.619966454545139,1.8674109262221261,2.0853847951523266,1.9926213065079887,79.4504885885787,136.61016693183666,141.9414683042723,156.04749205595996,187.83249765983905
2200,514637,20.57343292236328,137.15622,59.976406,33476.59131969019,20537.359596264974,40042.0248483784,-209.5900663487451,7.0298125628727774,157.34882947149612,7.663979530334473,50.05134977296407,1.3712897,59.08661903337057,6.2951794027522405,3.6702704038184835,3.61442616767533,5.863477521846641,72.15213563850537,131.57046432606754,138.68957912002102,153.97163692377868,182.03494574756803
2201,514671,21.105223846435546,140.70149,64.753395,44080.752870242315,58853.64753966549,37499.837211505765,-143.09878231327872,286.07860601275013,60.32027924777146,5.836944103240967,57.45396862139425,1.8353248,65.12623748888693,2.4682877687255425,2.147208855115961,1.6481496205899402,1.6401240526086833,93.21328073236165,164.6617426627963,168.73363241739426,159.53163732219988,218.1161703027194
2202,514699,20.199378204345702,134.66252,56.759598,31065.534586755108,44044.2296703731,22030.40692517481,-132.0784883445918,70.06961964147902,111.52657856929318,5.966622829437256,54.31991355778145,1.7093592,61.99589555622505,1.4816979090473905,1.0542825310003965,1.2078086291628867,1.0773365254217941,95.14499030674337,168.88171889490292,172.81737916273897,160.50574041894114,202.03202468871905
2203,514737,20.478007507324218,136.52005,59.144955,32580.46379207825,18950.147454754908,55882.41154146713,-56.14413782310297,24.630848407821652,-205.03265962655118,6.455184459686279,52.73190469267291,1.1848108,60.371899909996216,2.0217668316847592,1.4418360839303008,1.609561176049945,1.6631146086855992,73.4691909812213,135.51735507631489,143.27010479563617,132.47753042372088,182.10526971895612
2204,514770,20.54007110595703,136.9338,59.681988,28036.118678156086,19791.365212364646,23967.337368651373,-269.41002040387696,-73.7805733868209,152.9949808043825,6.585577964782715,55.579804704502386,1.6594137,63.82479636462049,6.3728772290313165,3.647070106278102,5.802965977414007,4.236646731852653,80.79205601661704,144.32744520412155,150.4036910386731,160.51800381118434,194.42784101837006
2205,514808,20.44658660888672,136.31058,58.869377,43403.58997244037,60899.1296510631,30946.6228995482,0.4508653887398152,117.2776894954666,224.93206161458005,6.242715358734131,51.95938716771721,1.2807906,59.48289309384941,2.5986787509294986,1.9329196980205678,1.7233686211661405,2.1445041700635525,77.8515719570023,139.56607850607764,144.30172906026124,127.46051052005772,177.21873705343316
2206,514850,19.467485046386717,129.78323,50.814262,10362.429202986254,12665.643720132308,41573.11735715691,10.677271230494362,-54.5103407964628,-317.6025382455396,7.013972759246826,46.17915623655328,0.94847816,54.141607158088775,4.2923144032498355,2.4253860058664154,3.8774343594352225,3.043809823127295,63.65533505964541,114.16807933143282,126.34185283892305,149.90357256592267,180.86417779827013
2207,514885,21.00267333984375,140.01782,63.817272,32682.117489457607,58487.56389586656,42995.90941090924,-35.5732651682043,48.11684996418137,158.6373040468006,2.625866651535034,63.72410104580562,3.0419934,69.39196107693354,3.3893693126318087,1.886399321854603,2.951112912120509,2.811909085848936,95.61242514194223,173.25171029500038,181.7373518391249,184.35082994084348,213.9661060585998
2208,514917,16.191004943847656,107.94003,29.233723,39254.27686477117,51493.29778529476,51841.91679770634,-275.5741453647476,4.765605304718778,-109.00441824964047,3.2746055126190186,27.306573324857446,0.3617633,30.94294213598797,3.850832583653511,2.1367283928522465,2.3445287533949686,3.5040925889631755,50.48852033977333,92.93475834519717,101.95558834084284,120.6800306197094,142.28076057522145
2209,514961,20.2989143371582,135.3261,57.60827,46117.039264668994,3191.5867627669945,46488.046696601275,84.14006828828299,-146.2768807232851,-245.30185414278648,6.777347564697266,53.510489109185855,1.8781573,62.16599393191687,3.796835927413006,2.320962000016252,3.0687683741475067,3.163225108851373,81.83091502267166,148.96002676804628,158.76569312619634,150.63014592577625,203.7119065883604
2210,514988,21.53079299926758,143.53862,68.74227,46082.483261902045,1883.8925886784555,17517.019759013114,78.18084023541401,-52.1533477266673,79.01067390789413,2.691843271255493,70.28594983926112,2.389187,75.36698020806605,2.8991044295488915,1.8810555095950163,2.1323448555726694,2.505110184443852,96.94253721159194,171.98531721315777,174.57611147635626,189.03674106677838,227.13322875012892
2211,515019,16.94680824279785,112.97872,33.524254,10471.49908819829,43215.42814496474,23608.75772343569,-109.06541023151713,-301.7569867209797,420.90066002504597,3.283179998397827,34.12828730668155,1.1384431,38.54991041745273,2.8149781852994806,1.921341056419788,2.5008806761928244,2.0220784613472436,72.50873901243278,135.85097161793698,144.0438258565909,120.64282550357886,163.8545097526666
2212,515058,17.070253372192383,113.80169,34.25806,41376.23236549243,27183.220143141374,62641.780654387185,-138.60073148865158,19.823566157886084,-39.01035962222265,5.345006942749023,37.57074269112091,0.37436816,43.290117794832994,2.2983726548614216,1.9359280908696814,1.6670930535926127,1.6055580470293753,56.65232450536641,100.19919873736114,103.67195630969461,119.9375805447254,153.05500452077396
2213,515097,21.209401702880857,141.39601,65.714836,1129.4161247764257,23345.68617070303,20512.16713983993,548.5498752585771,103.96030819628999,-235.3259054543444,1.688366174697876,59.46767104410272,1.6924592,62.8484964444552,1.4174677374994276,1.0190863179726268,1.165919229716129,1.0951983966536811,89.04862946711765,158.3485748668135,163.68266136115733,120.62609371395114,198.35241580234702
2214,515133,18.807899093627928,125.385994,45.825428,41913.555458217255,23014.411588569335,28715.223987002897,-93.87886608180408,-8.831360558713348,169.51362323598798,4.625495910644531,40.977807874809685,1.6829314,47.28623520864147,2.2494730420898086,1.8949275283129063,1.6858389392817668,1.5284341983269725,83.43735928007705,152.44890489732794,155.77555813355764,122.85519827075628,173.63882114243248
2215,515177,17.762309646606443,118.4154,38.59595,2788.8000144003213,22645.108729319418,68262.15335887008,359.234656695268,184.12343147524547,-111.89604773814153,3.961651086807251,37.061123800312444,1.1585531,42.181328010593816,3.97052524672729,2.7179273802398027,3.100788651802482,3.35320078947176,70.94850849452253,131.4986480469021,139.6876678020377,125.54736035849221,169.18392684361075
2216,515207,21.077833557128905,140.51889,64.49814,36305.90456585098,35782.12487876881,4175.825674027203,-117.53281647913984,-119.22505222162471,-196.6703618215557,1.9212332963943481,67.23683125744972,1.8652377,71.02330226670418,1.2557682699359662,1.0067075447866114,0.9534503510645007,0.9397620469666381,98.70583533267363,175.4914027367765,176.81304576363084,137.88059975916926,201.43748981758173
2217,515252,20.81839370727539,138.78929,62.149517,16946.576544162366,49328.59919747118,57895.780379207245,43.65192112147482,-37.81434613703008,-263.5722034136864,4.239075660705566,58.47270082871476,2.9036367,65.61541318337478,6.106690241848098,3.8030844235770385,3.30971047335892,5.717906757102706,91.16014893179789,166.6479749303327,169.61315353633708,189.95532659851435,209.36892572194043
2218,515265,20.463029479980467,136.4202,59.020023,61117.43835755424,50914.05994405801,41058.534771474486,84.82872554483434,223.52382769091219,-61.11233603594467,5.980818748474121,55.388192046152774,1.7867604,63.15577124403638,2.2888987140217147,1.671501888729265,2.0425444413267946,1.596528176570739,87.33520297123509,154.57308706152025,158.3538616350622,167.55706195760473,207.62817285956922
2219,515286,20.490657806396484,136.60439,59.25999,21290.315825871185,23790.368879713904,17611.380991900834,-342.26369845006633,-129.08076750417735,120.93839654991159,5.9976019859313965,57.767930259481616,1.6201985,65.38573073364849,1.693198188902836,1.3451987494526536,1.2468948146204326,1.315553566718179,93.17450886511429,163.1874579769312,160.60612946925147,152.25425334758887,199.2510845158488
2220,515318,21.72297592163086,144.81984,70.59881,52016.688242644705,35562.18108823091,26475.477024387434,-12.848168082882935,1.4109909061865002,-35.25453771986051,0.6293550133705139,70.9720141595261,3.5049174,75.10628655609058,4.378507252668219,3.1394742471191344,2.6602491152820105,3.7725088400740483,108.12708664310675,193.22096428771195,194.30496929397157,165.500426904422,227.47085861758603
2221,515332,18.589297485351562,123.92865,44.246323,25045.057498424405,46771.304788981804,51969.25690071632,-429.96654962667105,-87.35366576303788,-528.3080353071273,5.688106536865234,49.64385689003587,1.0489181,56.380881554914716,1.7783712707131303,1.2109924045460398,1.343541028139797,1.5836269306118416,68.22406746047918,122.58659820040256,128.2800245736892,149.7687148680908,182.36113418775747
2222,515384,16.42360725402832,109.490715,30.513176,23046.587381710724,41840.3516031844,47054.408907022815,-9.69609830571277,371.4533514119428,75.63844178178952,0.7490139603614807,29.413301418110322,1.2882379,31.45055330781598,2.165739420834631,1.814216292790858,1.5271215122494952,1.5918089473466988,75.2660796773305,135.52503795603423,139.32396518027753,122.55761966701287,164.4986909461271
2223,515410,20.346405029296875,135.6427,58.017174,48228.305434030444,56573.75917783023,26474.430632954623,8.739128417472553,-69.78821599648991,282.56261625130384,7.056338787078857,50.6984848724034,1.695314,59.45013770920302,2.673631568428938,2.1256387720297187,2.071221253439744,2.1172321943867987,90.07276311966366,155.98203725980994,159.7289083851043,167.75532772778112,203.8683735171702
2224,515437,20.488382720947264,136.58922,59.235783,73947.97428019761,41352.09753391121,41516.14846679204,309.6257765373354,169.09010715869485,37.07419449299281,4.382495880126953,57.88370677336568,2.2322953,64.49849792822712,1.92620186988322,1.6099052730791312,1.3796960820995599,1.4557833503997772,97.6631066227027,180.5252175205297,189.94327479641467,174.19125014168043,219.55269931373303
2225,515473,21.071147918701172,140.47432,64.430084,27013.09650063589,71111.08099812755,32522.775924603116,100.07877131616006,12.417411659956707,23.803014381259622,5.094135761260986,59.95049449720003,1.8617853,66.90641555108644,1.9221782504985376,1.588793427179137,1.2328387936185186,1.5247466235135827,91.14339368235808,160.00024062559064,157.902916531529,175.09293469168728,213.95469115532447
2226,515504,20.798913574218748,138.65942,61.97711,45476.915674016534,14794.948665425132,54692.32854531124,-93.82628352251612,-9.838328940361816,-106.50145074088901,6.370140075683594,51.97809341668538,0.7430865,59.09132000922612,2.2446589413180242,1.9450334539740461,1.5258317591215218,1.5594912553262266,63.71623624732251,114.25210124038189,120.87689921313381,125.02709132594913,180.40157022716042
2227,515543,21.28707046508789,141.9138,66.434525,9544.327675976825,24852.562347643157,23542.894354073742,-365.564932286548,-170.01753742704872,245.52528095635333,3.306812047958374,65.27014724430988,2.2943733,70.87133256611774,3.3110656360020982,2.224540598643481,2.5185192767006246,2.6855915227773006,98.62596528437541,170.75641588427933,170.32765622689303,187.24810470575076,215.22360034763977
2228,515570,19.797976684570312,131.98651,53.45299,53862.7845568579,47155.662786771994,26852.584213704806,-108.76102063296752,-66.78431965897062,-146.32656123101862,6.750113010406494,51.30466845383133,0.9816854,59.03646686424698,4.304517482293367,3.2007454107193896,3.370728265828376,3.3153336112872203,67.67155362293995,117.64329858467774,123.43628042097808,139.91507778584403,178.91131938126247
2229,515620,20.970108032226562,139.80072,63.507004,50404.94031538431,58409.08390739599,41439.35484710007,-25.312282865182844,217.09783000100333,-5.103724316758258,5.799656391143799,58.371080395130925,1.7842369,65.9549736942337,2.4740849260954603,1.9240980565064816,2.056263224740827,1.6233084365656605,82.00108497629246,144.87553067396635,156.60650083081032,171.94619935066413,206.06715813702203
2230,515648,20.462493896484375,136.41663,59.016205,69741.65720320346,56250.88358928538,43619.0985236808,381.792562948706,254.8327960611825,93.72442373043981,1.4879037141799927,63.87324546325452,1.6922616,67.05341075408704,1.5459130261060903,1.0553144527051703,1.3299068794438702,1.1423197085746333,94.37915915177864,168.7708341671538,172.2121906798691,189.7336999211686,217.28236004728092
2231,515684,20.826432037353516,138.84288,62.22115,9321.249983029915,31883.853518800628,44976.9063853368,67.51485273097853,86.17786048738326,0.4261955508229747,6.63055944442749,54.90334629586972,1.0157466,62.54965233377255,2.323159188624975,1.9621300566614026,1.7809495404822115,1.5375328860272308,75.8142799942023,134.25916383852797,139.2469775096806,140.87557535685622,197.9722279760873
2232,515718,20.699393463134765,137.99596,61.08639,59977.84530884344,13233.693620752196,41805.19366184291,-23.669517528725073,-284.8869050617718,-321.5929318106161,5.631413459777832,43.467761284761785,0.73514956,49.83432430689847,4.168146441780337,3.5050720269955113,3.1167992332204024,2.776354672370111,58.6403112511889,105.97617184730424,118.32433045169431,124.6820794584632,167.4046790894114
2233,515751,20.4355224609375,136.23682,58.774685,69825.07474354983,30721.43453601388,21992.54521189745,294.75539904165487,-379.1617462445812,-235.1033481902386,5.415122985839844,56.36597273546189,2.1760752,63.957170941409764,3.5867877061963314,2.3914570249466403,2.4774434334584514,3.0852474948623687,92.80208206101649,163.27625837934264,168.55119711817255,175.09379629273496,210.18024831980563
2234,515772,22.045408630371092,146.96939,73.79908,70718.68307289194,58031.596550377486,41161.15705695595,-209.27085874309313,488.1029584079952,240.76635035206664,0.07241400331258774,73.76632329593326,1.9982889,75.83702616910364,1.196947789629742,0.9412748954862414,0.8700161674976842,1.028122152119806,103.88104547366714,182.2321085394071,184.85162640793382,172.89052649448806,226.27572182606403
2235,515794,20.871503448486326,139.14336,62.623352,43683.26117796538,19187.19644735262,38684.169763489,33.95203569555412,-98.11732497260834,187.23738559516522,6.186971664428711,57.5571057778674,1.615123,65.35920047581968,3.394057084647655,3.2135115529116094,2.1774645357597384,2.2160603747758363,79.52118714775602,143.40212177243689,150.6887035399309,160.0623368611092,202.1480842122621
2236,515821,20.571613311767578,137.14409,59.960136,64355.94000663278,25167.087492054332,73931.24242288095,-43.89519744411068,81.21493675950458,266.9717443322791,6.007304668426514,52.249586813872035,1.2663788,59.52327024263638,7.48972310031593,5.049761758385195,6.646221175775069,4.922017933626011,70.47734504745414,127.24620125503341,140.77394298918242,157.9094490990222,180.79229516604835
2237,515860,20.062772369384763,133.75182,55.620815,58887.13735432265,64518.97809027781,22803.699903240507,-6.897262305373663,237.54819861633607,170.36614710574594,7.938839912414551,48.73685660222794,1.4086173,58.08431377271439,4.444580121856278,3.3044354918326944,3.6530299184634107,2.908383801978166,83.2960242687045,147.23109544446604,155.48930165152981,162.87211653333665,196.7549784223541
2238,515887,21.156635284423828,141.04424,65.22708,11246.61593432905,70929.99331670588,1785.006882097499,337.65228903162006,-126.01965095495582,69.30940690983779,2.539376735687256,58.72801584841543,1.9289,63.196292587535915,1.7154534251126505,1.3798981172134703,1.2571978171271976,1.2789931969137212,100.96637051135062,176.19037441855878,169.77284321466888,171.67954926010788,202.042734890399
2239,515909,20.797650146484376,138.651,61.965027,593.4774955785391,38384.8388404343,46711.01247371701,356.12811466784586,102.32271188026597,66.58846328743486,5.175544738769531,62.31860450171082,1.6172268,69.1113760795459,2.1132091334338887,1.6596960222217265,1.5896324420249413,1.5601059783688382,86.75502231263182,150.6163671124922,153.68730559062124,156.82447064074373,206.72347915761955
2240,515936,19.789215087890625,131.9281,53.370605,7643.194521140904,1610.1307382532036,38883.07404036129,-115.65184680831948,180.51250202900684,-98.04254041106896,7.3613176345825195,46.98403051648094,1.7250624,56.070410521363755,2.149875916672924,1.5695639402198605,1.7951326272644328,1.5766972875962282,91.8558930659719,159.89674613731424,162.12375057414272,163.54896377646713,201.11162052064637
2241,515981,20.691366577148436,137.94244,61.00978,746.2549152413577,51558.236211983414,19375.12849148237,57.357691700027644,-157.87897195640903,141.80197201607024,6.181197166442871,55.2066908737319,1.7067348,63.09462281667166,1.9450357409320864,1.4873124613941078,1.5979391073026759,1.3991134917867751,97.89935594753433,168.90523775502413,159.94175049007134,164.26585212831503,199.65680325865816
2242,516011,21.096356964111326,140.64238,64.666176,57921.59088972079,31184.310398149322,64718.62172587618,43.89012421663975,87.53863284283257,129.58228011871242,1.8725754022598267,66.97342704900606,2.6887114,71.5347138560663,2.383828501341252,2.2137481167655477,1.7929658748794388,1.3054619377134615,97.83101497434193,179.8120415778105,185.5761090527817,161.09126130610048,222.38137136584965
2243,516034,20.380815124511717,135.8721,58.3069,63713.99087070793,38971.652704557666,40306.46294847519,79.9731743562534,134.43269274596548,-101.53825976399723,6.023983478546143,54.788075356282086,1.5108023,62.32286110381016,2.186183802400175,1.2274968558578345,1.8043823180496008,1.8953467986732035,81.41707391836522,148.2576438054971,157.36434218032238,161.3314189060293,212.3018072038153
2244,516068,20.701963806152342,138.01309,61.106194,22348.520430640016,32167.95382090047,12899.8778362685,-143.92658670168345,-103.30796185300338,-15.358707455847687,5.368072986602783,55.30780573301929,1.8491024,62.52498109751362,2.0977951504715273,1.6923514879567665,1.5854028340920698,1.6450909802242906,95.00459494157747,165.23287382564834,166.84653021459656,183.56190127087842,214.89420027820924
2245,516104,21.059406280517578,140.39604,64.32251,9135.98981879699,33887.89910526987,3747.6393199873432,-367.656291339517,-303.978203283404,-241.32905181566957,4.767726421356201,56.711279979928335,2.3699367,63.848943105920156,5.494577303091032,3.8275721323995064,3.0192473216357505,4.906834101147683,93.93757619925876,168.37820730285475,175.15707983470227,185.18953150822657,217.0474004757698
2246,516129,21.151045989990234,141.00697,65.17879,23868.02703666272,9735.689754630437,30899.562017659242,-344.1624218382604,-170.48289895966144,100.111415561642,5.104946613311768,52.89368846753274,1.0538503,59.05248537400399,4.430949970864388,2.588038561051215,3.1468348679667217,3.883240619420456,73.94450684193396,132.5124229975372,137.54174227188454,147.28306050369451,191.03338059824023
2247,516161,21.66287155151367,144.41914,70.0253,72819.99942780804,17011.21126155412,25644.01522232703,-64.99911848034135,41.91014596647583,-413.9889321745978,1.140913963317871,67.1271216351229,2.6779106,70.94594616477073,2.2334624486154304,1.8700789279373393,1.5400535080329403,1.6878901617834778,107.135465665398,189.27989577936563,193.90108834813967,194.98528513747797,233.601944763352
2248,516175,21.698856353759766,144.65904,70.37558,50514.74481511729,8428.094565825264,38694.81311523632,255.5908158260374,-159.04027320664858,-159.29016794628896,2.374671459197998,66.09979466476295,2.4679356,70.94240168609474,2.1380512774460385,1.4981980302310398,1.4281780734621121,1.858317361320967,102.58795262583092,182.59690646929278,179.5855799328687,171.7426916424347,215.01389116929747
2249,516188,20.198089599609375,134.65393,56.761322,23008.879143128135,57719.49874400767,21386.48074656904,39.72870081820355,98.53857807787644,170.3730617917464,5.332487106323242,51.11507809266747,1.6843013,58.13186645612419,2.7610447288216733,1.6235893434728148,1.880316893123487,2.5879581480230858,80.87339433543377,151.7604996176507,161.7821759522911,146.98882220376672,194.46357389708626
2250,516225,20.30215530395508,135.3477,57.631626,51199.76688195423,70072.62196337433,27920.933015314484,270.91023678593285,-41.130153726270905,70.4291577374861,5.457536220550537,53.61665971143762,2.2560928,61.3302887187771,2.1974776249206984,1.4735810208419773,1.7655587703968851,1.7848526818506614,100.87853467079678,178.38321963022614,177.8946241111097,164.6176078676556,202.00335251943332
2251,516256,20.596311950683592,137.30875,60.18455,7064.138283741109,49958.123537691485,46420.12352014087,630.0024538916999,495.03881794777584,71.58567237460265,4.760767936706543,50.210605676341714,1.1778234,56.14919703738755,1.8517381556447268,1.2057321082367702,1.195397588688866,1.6703614353784806,75.62304661705623,139.38157587567852,147.51514397847095,130.35522682371953,185.76633335836271
2252,516303,20.667967987060546,137.78645,60.80447,21252.210586494806,20074.248969826825,21516.97204561797,-295.03759561071894,-195.4698563110724,144.22779931621062,5.253925323486328,57.28712910357005,2.1767046,64.71775907221324,1.9103076093036733,1.4175446377473804,1.3915202214235605,1.6394388146748553,98.86750855476059,179.85131532979022,186.96004099249473,153.12964037491759,215.82512263513576
2253,516333,16.94003677368164,112.93358,33.483315,32133.014426796235,33745.82183636715,65607.90958704347,-70.90554891479292,75.66738998333439,-44.06871429493857,4.747613430023193,32.851712208178185,0.6109858,38.21031145372643,3.060816813894789,2.1264011748506153,2.414578715644719,2.5692473891613328,62.41945168768482,109.77820356930526,115.98920164566835,122.50227158236243,167.11759575858247
2254,516377,20.322956085205078,135.48637,57.812603,6304.989788439106,34699.19856421307,44312.86941569087,228.62732563041763,90.87392097990981,78.58481193245365,8.20004940032959,48.964365035624574,1.0546598,58.21907427939899,5.612826438749722,3.5850133018827943,4.733969287340195,4.371814080490492,75.78125391471109,133.4936976502249,145.45642065584192,164.64529387527142,198.2578781675554
2255,516398,20.523749542236327,136.825,59.5474,69093.1764054853,68121.40400505118,58684.41909683567,-27.16291891249106,-349.99644617269274,-331.28566404291354,4.883366584777832,53.183888113687566,3.1865392,61.25379387159162,5.430165056497693,3.9684335507638613,4.783361812101017,3.4768263278005933,101.6973790078745,183.5402291214582,192.23184506628323,187.70933101555903,223.88805684614763
2256,516416,17.136008834838865,114.24006,34.659897,10663.06955675041,34911.35562652009,42375.21842253156,180.78140394342853,186.8277032381872,-107.34349542446932,3.4801087379455566,32.31782575114074,0.47798866,36.275923149421835,1.6880500958807583,1.4066836914974665,1.1670462236843988,1.3394929290565927,59.46804658154266,104.68979789197515,109.94358364492176,110.71155668477329,157.52474990202097
2257,516465,19.799855804443357,131.99904,53.45992,45651.44650643871,19624.3761796527,34723.295535234494,80.16965597777246,-43.32357239865608,127.2639947343405,4.955193519592285,53.55447407297587,1.6929716,60.20263917974925,2.611468857854007,2.0460620816034916,2.1253064224104654,1.7252290823245753,89.5195952571639,154.00603851658443,151.23957730944576,134.20713600197186,192.9695866325137
2258,516502,19.938356781005858,132.92238,54.588596,49500.57041556355,34998.610617439575,28305.65728688193,82.722950026335,-115.78052962807577,-159.28488490720196,7.2763190269470215,51.47403584313772,1.69536,60.44571481538198,2.347999030151961,1.6301796797220112,1.8226705912329584,1.93282291593372,91.33321893718461,159.14110926119142,159.7328377983483,169.81460020913954,199.08087396128104
2259,516530,21.95797805786133,146.38652,72.923965,503.5541620210791,36980.71472453117,61583.65442862715,380.4136244102608,60.710748088523964,-49.283794526326886,0.626385509967804,75.9175419272726,2.6397743,79.18370175975016,1.472098200047238,1.1951301215472958,1.1105775627930585,1.0672791265906936,114.98750264459679,200.83895659347897,196.80073901110111,129.06725740314667,222.07000521307174
2260,516572,20.25062255859375,135.00415,57.203434,63394.82504664413,71315.33946697567,41219.59483472373,-71.4158711590209,102.20527230933205,-188.27203447210383,5.033359527587891,57.3998721716755,2.0626268,64.49585853794747,2.750205896038193,2.544558110856194,1.641239527009421,1.9150545578590799,87.40726151818228,159.55722254450694,166.93070131212127,165.6547062129094,211.52683973729532
2261,516606,20.205166625976563,134.70111,56.818077,66949.13319481473,48905.05572455431,14395.54120886634,158.32903452870312,-57.260879103049156,102.49620122789918,6.450719356536865,52.486195584604545,1.5569946,60.493909498522086,6.685185171856767,4.711062614712586,3.7455276993873636,6.04502629570141,75.3578290644509,135.23028358115127,143.74124003670747,161.5695013501614,185.15912025598342
2262,516638,21.886145782470702,145.90764,72.201836,69922.35942861676,22482.062691682804,24245.542732542686,232.6345672027401,-400.2995797185252,-339.99292610600224,1.2261985540390015,72.39318350681043,1.9689052,75.58828727134443,1.8244663882706438,1.4177746771712698,1.2506510439074756,1.5184779038474936,98.20467219147454,173.75798954038754,175.06472655610747,185.2083644454661,216.5831790966636
2263,516686,22.64912338256836,150.99416,80.03194,45773.818818690124,29733.27428477505,57813.31861675287,-275.6647871673139,110.39541658005055,-78.70907537906491,0.4788852035999298,82.49809696969626,1.9705311,84.94751327929137,1.5686824413921003,1.1545935523339805,1.2451872114853053,1.2554722899073847,100.47926259835796,173.9004910778024,178.20038860374933,120.25802147788134,230.1880065177482
2264,516703,20.5099365234375,136.73291,59.427097,2742.752816451945,50168.43779445669,7411.2865111927595,127.07530462099592,-90.952927385418,-99.28126867674564,6.745483875274658,53.372972900555,1.5150555,61.63351231305347,5.560735351332041,4.873268693541273,3.3892562077472554,3.9433945676322573,76.05319002163786,135.68811237412734,142.7733614504514,153.4221543059465,186.56785925854152
2265,516737,19.03630828857422,126.90872,47.511364,36362.67593147084,34504.65187649526,18520.88205797532,-14.108059774561033,48.094335743828864,-45.89458343335188,6.117739200592041,50.23133422249563,0.66524965,57.014323068797665,2.5844384971627585,2.279042164385023,1.8844094346097806,1.8113321001785725,61.05663455036087,108.69208692760252,125.27908694629143,130.50553088980618,182.8796764443271
2266,516768,20.293171691894532,135.28781,57.553703,46566.5145922533,20259.353230323275,34167.487884440285,63.77640517802462,-117.94238337649077,84.67118276454029,5.999329090118408,51.63683076659042,1.1565204,58.79268022337753,2.2459257799922727,1.4527815725444821,1.952418539053441,1.7530490363834734,78.12733868023281,136.95283501309228,142.46869091396707,151.95503567905297,174.4486531999223
2267,516793,20.357162475585938,135.71442,58.10319,66254.76159058945,60456.352052535425,22265.32789592083,-25.672766932575705,-15.984625225766246,155.82422026917587,5.69238805770874,56.79014957017251,1.8652657,64.3478033549244,1.9869228211691448,1.535196212450048,1.5259375149464998,1.591453541256696,91.81068996458058,163.75839238178045,171.92585280496132,165.75935468275128,209.71018261736987
2268,516819,17.291101455688477,115.27401,35.60535,71982.1474636856,44744.077680177164,23553.618424565324,179.98724748660493,-152.82164100867917,122.42362080172038,3.8525211811065674,34.369446246081985,0.99744314,39.21941056674162,1.9983319513729707,1.3125328287477651,1.8924128242498612,1.2559402772556654,68.31167524571954,132.12285349020718,139.65806477554497,138.95858337318552,177.95479110567925
2269,516854,19.281793212890623,128.54529,49.372364,16670.023244988894,48987.768576942864,48737.399343818426,-457.14739720167705,-849.8547190680487,-463.29271828582705,0.6433791518211365,48.02146897276962,2.2094412,50.87428930958831,2.717048840302314,2.0208536985945686,1.85253262501128,2.304379788153859,93.46461539348955,166.5376910683346,167.33888659134897,155.02557054852514,192.31773035044526
2270,516889,20.569818878173827,137.13213,59.945915,73648.88356350982,16545.452054857513,25998.73369428435,83.3275550237247,690.5317120069386,-162.49944900569704,4.811071395874023,54.455913043523,2.3275895,61.59457395126836,2.7877153590943182,2.4091399696160245,2.21518379961123,1.7811146949000038,95.11850950576954,175.12027713749717,185.49052202186184,177.6181544133029,222.06334442779385
2271,516909,20.427955627441406,136.18637,58.712086,4402.840892907569,35569.32939985984,62441.23315485169,308.6723241839759,-31.93149030399036,-142.28293175985107,6.8153395652771,53.46953759117446,1.6970402,61.98191735668502,6.3575231498452185,3.7324231572345234,4.88949117476548,5.551468394901862,73.22496753978255,131.48754556487665,148.4226690351972,170.05795912175572,201.30735826654194
